Year,Economy,Economy Label,Category,Category Label,Index,Index Footnote,Index Missing value
2014,688,"Serbia",FTRI01,"ICT",0.5716,,
2014,688,"Serbia",FTRI02,"Skills",0.564,,
2014,688,"Serbia",FTRI03,"Research and Development",0.2813,,
2014,688,"Serbia",FTRI04,"Industry activity",0.6671,,
2014,688,"Serbia",FTRI05,"Access to finance",0.6623,,
2014,694,"Sierra Leone",FTRI00,"Overall index",0.1324,,
2014,694,"Sierra Leone",FTRI01,"ICT",0.1474,,
2014,694,"Sierra Leone",FTRI02,"Skills",0.1146,,
2014,694,"Sierra Leone",FTRI03,"Research and Development",0,,
2014,694,"Sierra Leone",FTRI04,"Industry activity",0.6857,,
2014,694,"Sierra Leone",FTRI05,"Access to finance",0.2652,,
2014,702,"Singapore",FTRI00,"Overall index",0.9747,,
2014,702,"Singapore",FTRI01,"ICT",0.9469,,
2014,702,"Singapore",FTRI02,"Skills",0.886,,
2014,702,"Singapore",FTRI03,"Research and Development",0.5677,,
2014,702,"Singapore",FTRI04,"Industry activity",0.8888,,
2014,702,"Singapore",FTRI05,"Access to finance",0.8668,,
2014,703,"Slovakia",FTRI00,"Overall index",0.6581,,
2014,703,"Slovakia",FTRI01,"ICT",0.5749,,
2014,703,"Slovakia",FTRI02,"Skills",0.6227,,
2014,703,"Slovakia",FTRI03,"Research and Development",0.3812,,
2014,703,"Slovakia",FTRI04,"Industry activity",0.7992,,
2014,703,"Slovakia",FTRI05,"Access to finance",0.6913,,
2014,705,"Slovenia",FTRI00,"Overall index",0.6884,,
2014,705,"Slovenia",FTRI01,"ICT",0.4696,,
2014,705,"Slovenia",FTRI02,"Skills",0.8461,,
2014,705,"Slovenia",FTRI03,"Research and Development",0.3827,,
2014,705,"Slovenia",FTRI04,"Industry activity",0.7576,,
2014,705,"Slovenia",FTRI05,"Access to finance",0.7484,,
2014,090,"Solomon Islands",FTRI00,"Overall index",0.1164,,
2014,090,"Solomon Islands",FTRI01,"ICT",0.0374,,
2014,090,"Solomon Islands",FTRI02,"Skills",0.1864,,
2014,090,"Solomon Islands",FTRI03,"Research and Development",0,,
2014,090,"Solomon Islands",FTRI04,"Industry activity",0.3205,,
2014,090,"Solomon Islands",FTRI05,"Access to finance",0.6006,,
2014,710,"South Africa",FTRI00,"Overall index",0.5469,,
2014,710,"South Africa",FTRI01,"ICT",0.4226,,
2014,710,"South Africa",FTRI02,"Skills",0.4697,,
2014,710,"South Africa",FTRI03,"Research and Development",0.3885,,
2014,710,"South Africa",FTRI04,"Industry activity",0.5794,,
2014,710,"South Africa",FTRI05,"Access to finance",0.8717,,
2014,728,"South Sudan",FTRI01,"ICT",0.0682,,
2014,728,"South Sudan",FTRI02,"Skills",0.0101,,
2014,728,"South Sudan",FTRI03,"Research and Development",0,,
2014,728,"South Sudan",FTRI05,"Access to finance",0,,
2014,724,"Spain",FTRI00,"Overall index",0.8034,,
2014,724,"Spain",FTRI01,"ICT",0.4922,,
2014,724,"Spain",FTRI02,"Skills",0.7592,,
2014,724,"Spain",FTRI03,"Research and Development",0.7071,,
2014,724,"Spain",FTRI04,"Industry activity",0.7242,,
2014,724,"Spain",FTRI05,"Access to finance",0.8975,,
2014,144,"Sri Lanka",FTRI00,"Overall index",0.329,,
2014,144,"Sri Lanka",FTRI01,"ICT",0.2333,,
2014,144,"Sri Lanka",FTRI02,"Skills",0.4271,,
2014,144,"Sri Lanka",FTRI03,"Research and Development",0.1532,,
2014,144,"Sri Lanka",FTRI04,"Industry activity",0.4634,,
2014,144,"Sri Lanka",FTRI05,"Access to finance",0.6318,,
2014,729,"Sudan",FTRI00,"Overall index",0.0566,,
2014,729,"Sudan",FTRI01,"ICT",0.098,,
2014,729,"Sudan",FTRI02,"Skills",0.0976,,
2014,729,"Sudan",FTRI03,"Research and Development",0.1002,,
2014,729,"Sudan",FTRI04,"Industry activity",0.2363,,
2014,729,"Sudan",FTRI05,"Access to finance",0.4112,,
2014,736,"Sudan (...2011)",FTRI00,"Overall index",,,"Not applicable"
2014,736,"Sudan (...2011)",FTRI01,"ICT",,,"Not applicable"
2014,736,"Sudan (...2011)",FTRI02,"Skills",,,"Not applicable"
2014,736,"Sudan (...2011)",FTRI03,"Research and Development",,,"Not applicable"
2014,736,"Sudan (...2011)",FTRI04,"Industry activity",,,"Not applicable"
2014,736,"Sudan (...2011)",FTRI05,"Access to finance",,,"Not applicable"
2014,740,"Suriname",FTRI00,"Overall index",0.3584,,
2014,740,"Suriname",FTRI01,"ICT",0.4824,,
2014,740,"Suriname",FTRI02,"Skills",0.5071,,
2014,740,"Suriname",FTRI03,"Research and Development",0,,
2014,740,"Suriname",FTRI04,"Industry activity",0.3494,,
2014,740,"Suriname",FTRI05,"Access to finance",0.5907,,
2014,752,"Sweden",FTRI00,"Overall index",0.9441,,
2014,752,"Sweden",FTRI01,"ICT",0.7853,,
2014,752,"Sweden",FTRI02,"Skills",0.9396,,
2014,752,"Sweden",FTRI03,"Research and Development",0.6245,,
2014,752,"Sweden",FTRI04,"Industry activity",0.8586,,
2014,752,"Sweden",FTRI05,"Access to finance",0.876,,
2014,757,"Switzerland, Liechtenstein",FTRI00,"Overall index",0.96,,
2014,757,"Switzerland, Liechtenstein",FTRI01,"ICT",0.6961,,
2014,757,"Switzerland, Liechtenstein",FTRI02,"Skills",0.8446,,
2014,757,"Switzerland, Liechtenstein",FTRI03,"Research and Development",0.6985,,
2014,757,"Switzerland, Liechtenstein",FTRI04,"Industry activity",0.8897,,
2014,757,"Switzerland, Liechtenstein",FTRI05,"Access to finance",0.9167,,
2014,762,"Tajikistan",FTRI00,"Overall index",0.1518,,
2014,762,"Tajikistan",FTRI01,"ICT",0.0777,,
2014,762,"Tajikistan",FTRI02,"Skills",0.3062,,
2014,762,"Tajikistan",FTRI03,"Research and Development",0.0334,,
2014,762,"Tajikistan",FTRI04,"Industry activity",0.3764,,
2014,762,"Tajikistan",FTRI05,"Access to finance",0.5159,,
2014,834,"Tanzania, United Republic of",FTRI00,"Overall index",0.172,,
2014,834,"Tanzania, United Republic of",FTRI01,"ICT",0.0898,,
2014,834,"Tanzania, United Republic of",FTRI02,"Skills",0.0379,,
2014,834,"Tanzania, United Republic of",FTRI03,"Research and Development",0.1002,,
2014,834,"Tanzania, United Republic of",FTRI04,"Industry activity",0.5494,,
2014,834,"Tanzania, United Republic of",FTRI05,"Access to finance",0.4436,,
2014,764,"Thailand",FTRI00,"Overall index",0.5249,,
2014,764,"Thailand",FTRI01,"ICT",0.4548,,
2014,764,"Thailand",FTRI02,"Skills",0.3728,,
2014,764,"Thailand",FTRI03,"Research and Development",0.3032,,
2014,764,"Thailand",FTRI04,"Industry activity",0.7338,,
2014,764,"Thailand",FTRI05,"Access to finance",0.8922,,
2014,626,"Timor-Leste",FTRI00,"Overall index",0.1697,,
2014,626,"Timor-Leste",FTRI01,"ICT",0.2677,,
2014,626,"Timor-Leste",FTRI02,"Skills",0.4104,,
2014,626,"Timor-Leste",FTRI03,"Research and Development",0,,
2014,626,"Timor-Leste",FTRI04,"Industry activity",0.0616,,
2014,626,"Timor-Leste",FTRI05,"Access to finance",0.4507,,
2014,768,"Togo",FTRI00,"Overall index",0.1636,,
2014,768,"Togo",FTRI01,"ICT",0.0211,,
2014,768,"Togo",FTRI02,"Skills",0.2404,,
2014,768,"Togo",FTRI03,"Research and Development",0,,
2014,768,"Togo",FTRI04,"Industry activity",0.4574,,
2014,768,"Togo",FTRI05,"Access to finance",0.6482,,
2014,780,"Trinidad and Tobago",FTRI00,"Overall index",0.3264,,
2014,780,"Trinidad and Tobago",FTRI01,"ICT",0.2963,,
2014,780,"Trinidad and Tobago",FTRI02,"Skills",0.4571,,
2014,780,"Trinidad and Tobago",FTRI03,"Research and Development",0.1198,,
2014,780,"Trinidad and Tobago",FTRI04,"Industry activity",0.3767,,
2014,780,"Trinidad and Tobago",FTRI05,"Access to finance",0.5911,,
2014,788,"Tunisia",FTRI00,"Overall index",0.5286,,
2014,788,"Tunisia",FTRI01,"ICT",0.4086,,
2014,788,"Tunisia",FTRI02,"Skills",0.5159,,
2014,788,"Tunisia",FTRI03,"Research and Development",0.2958,,
2014,788,"Tunisia",FTRI04,"Industry activity",0.6967,,
2014,788,"Tunisia",FTRI05,"Access to finance",0.7691,,
2014,792,"Türkiye",FTRI00,"Overall index",0.5221,,
2014,792,"Türkiye",FTRI01,"ICT",0.3686,,
2014,792,"Türkiye",FTRI02,"Skills",0.5326,,
2014,792,"Türkiye",FTRI03,"Research and Development",0.4625,,
2014,792,"Türkiye",FTRI04,"Industry activity",0.5837,,
2014,792,"Türkiye",FTRI05,"Access to finance",0.7334,,
2014,800,"Uganda",FTRI00,"Overall index",0.129,,
2014,800,"Uganda",FTRI01,"ICT",0.0197,,
2014,800,"Uganda",FTRI02,"Skills",0.1905,,
2014,800,"Uganda",FTRI03,"Research and Development",0.1059,,
2014,800,"Uganda",FTRI04,"Industry activity",0.5267,,
2014,800,"Uganda",FTRI05,"Access to finance",0.439,,
2014,804,"Ukraine",FTRI00,"Overall index",0.64,,
2014,804,"Ukraine",FTRI01,"ICT",0.4937,,
2014,804,"Ukraine",FTRI02,"Skills",0.673,,
2014,804,"Ukraine",FTRI03,"Research and Development",0.46,,
2014,804,"Ukraine",FTRI04,"Industry activity",0.6129,,
2014,804,"Ukraine",FTRI05,"Access to finance",0.7629,,
2014,784,"United Arab Emirates",FTRI00,"Overall index",0.584,,
2014,784,"United Arab Emirates",FTRI01,"ICT",0.4999,,
2014,784,"United Arab Emirates",FTRI02,"Skills",0.4979,,
2014,784,"United Arab Emirates",FTRI03,"Research and Development",0.3801,,
2014,784,"United Arab Emirates",FTRI04,"Industry activity",0.6572,,
2014,784,"United Arab Emirates",FTRI05,"Access to finance",0.8025,,
2014,926,"United Kingdom",FTRI00,"Overall index",0.9173,,
2014,926,"United Kingdom",FTRI01,"ICT",0.8299,,
2014,926,"United Kingdom",FTRI02,"Skills",0.9016,,
2014,926,"United Kingdom",FTRI03,"Research and Development",0.7522,,
2014,926,"United Kingdom",FTRI04,"Industry activity",0.7038,,
2014,926,"United Kingdom",FTRI05,"Access to finance",0.9,,
2014,842,"United States of America",FTRI00,"Overall index",0.9824,,
2014,842,"United States of America",FTRI01,"ICT",0.5406,,
2014,842,"United States of America",FTRI02,"Skills",0.8101,,
2014,842,"United States of America",FTRI03,"Research and Development",1,,
2014,842,"United States of America",FTRI04,"Industry activity",0.8218,,
2014,842,"United States of America",FTRI05,"Access to finance",0.9396,,
2014,858,"Uruguay",FTRI00,"Overall index",0.4292,,
2014,858,"Uruguay",FTRI01,"ICT",0.3304,,
2014,858,"Uruguay",FTRI02,"Skills",0.578,,
2014,858,"Uruguay",FTRI03,"Research and Development",0.1393,,
2014,858,"Uruguay",FTRI04,"Industry activity",0.5624,,
2014,858,"Uruguay",FTRI05,"Access to finance",0.5782,,
2014,548,"Vanuatu",FTRI00,"Overall index",0.1515,,
2014,548,"Vanuatu",FTRI01,"ICT",0.0819,,
2014,548,"Vanuatu",FTRI02,"Skills",0.2317,,
2014,548,"Vanuatu",FTRI03,"Research and Development",0.0775,,
2014,548,"Vanuatu",FTRI04,"Industry activity",0.1304,,
2014,548,"Vanuatu",FTRI05,"Access to finance",0.7679,,
2014,862,"Venezuela (Bolivarian Rep. of)",FTRI00,"Overall index",0.3346,,
2014,862,"Venezuela (Bolivarian Rep. of)",FTRI01,"ICT",0.3979,,
2014,862,"Venezuela (Bolivarian Rep. of)",FTRI02,"Skills",0.528,,
2014,862,"Venezuela (Bolivarian Rep. of)",FTRI03,"Research and Development",0.1444,,
2014,862,"Venezuela (Bolivarian Rep. of)",FTRI04,"Industry activity",0.1777,,
2014,862,"Venezuela (Bolivarian Rep. of)",FTRI05,"Access to finance",0.6041,,
2014,704,"Viet Nam",FTRI00,"Overall index",0.4498,,
2014,704,"Viet Nam",FTRI01,"ICT",0.4039,,
2014,704,"Viet Nam",FTRI02,"Skills",0.3084,,
2014,704,"Viet Nam",FTRI03,"Research and Development",0.2248,,
2014,704,"Viet Nam",FTRI04,"Industry activity",0.7642,,
2014,704,"Viet Nam",FTRI05,"Access to finance",0.78,,
2014,887,"Yemen",FTRI00,"Overall index",0.0773,,
2014,887,"Yemen",FTRI01,"ICT",0.104,,
2014,887,"Yemen",FTRI02,"Skills",0.1521,,
2014,887,"Yemen",FTRI03,"Research and Development",0.0668,,
2014,887,"Yemen",FTRI04,"Industry activity",0.3588,,
2014,887,"Yemen",FTRI05,"Access to finance",0.2961,,
2014,894,"Zambia",FTRI00,"Overall index",0.1172,,
2014,894,"Zambia",FTRI01,"ICT",0.0236,,
2014,894,"Zambia",FTRI02,"Skills",0.2125,,
2014,894,"Zambia",FTRI03,"Research and Development",0.053,,
2014,894,"Zambia",FTRI04,"Industry activity",0.4175,,
2014,894,"Zambia",FTRI05,"Access to finance",0.4865,,
2014,716,"Zimbabwe",FTRI00,"Overall index",0.1213,,
2014,716,"Zimbabwe",FTRI01,"ICT",0.0736,,
2014,716,"Zimbabwe",FTRI02,"Skills",0.1571,,
2014,716,"Zimbabwe",FTRI03,"Research and Development",0.0334,,
2014,716,"Zimbabwe",FTRI04,"Industry activity",0.4054,,
2014,716,"Zimbabwe",FTRI05,"Access to finance",0.5178,,
2015,004,"Afghanistan",FTRI00,"Overall index",0.0313,,
2015,004,"Afghanistan",FTRI01,"ICT",0.0294,,
2015,004,"Afghanistan",FTRI02,"Skills",0.1443,,
2015,004,"Afghanistan",FTRI03,"Research and Development",0,,
2015,004,"Afghanistan",FTRI04,"Industry activity",0.2255,,
2015,004,"Afghanistan",FTRI05,"Access to finance",0.1576,,
2015,008,"Albania",FTRI00,"Overall index",0.3836,,
2015,008,"Albania",FTRI01,"ICT",0.4588,,
2015,008,"Albania",FTRI02,"Skills",0.4908,,
2015,008,"Albania",FTRI03,"Research and Development",0.0921,,
2015,008,"Albania",FTRI04,"Industry activity",0.4815,,
2015,008,"Albania",FTRI05,"Access to finance",0.6231,,
2015,012,"Algeria",FTRI00,"Overall index",0.3232,,
2015,012,"Algeria",FTRI01,"ICT",0.2416,,
2015,012,"Algeria",FTRI02,"Skills",0.4435,,
2015,012,"Algeria",FTRI03,"Research and Development",0.2546,,
2015,012,"Algeria",FTRI04,"Industry activity",0.1742,,
2015,012,"Algeria",FTRI05,"Access to finance",0.4691,,
2015,024,"Angola",FTRI00,"Overall index",0.0936,,
2015,024,"Angola",FTRI01,"ICT",0.0986,,
2015,024,"Angola",FTRI02,"Skills",0.2364,,
2015,024,"Angola",FTRI03,"Research and Development",0,,
2015,024,"Angola",FTRI04,"Industry activity",0.1179,,
2015,024,"Angola",FTRI05,"Access to finance",0.5336,,
2015,032,"Argentina",FTRI00,"Overall index",0.5249,,
2015,032,"Argentina",FTRI01,"ICT",0.5509,,
2015,032,"Argentina",FTRI02,"Skills",0.6581,,
2015,032,"Argentina",FTRI03,"Research and Development",0.2359,,
2015,032,"Argentina",FTRI04,"Industry activity",0.6309,,
2015,032,"Argentina",FTRI05,"Access to finance",0.4117,,
2015,051,"Armenia",FTRI00,"Overall index",0.4419,,
2015,051,"Armenia",FTRI01,"ICT",0.5314,,
2015,051,"Armenia",FTRI02,"Skills",0.5108,,
2015,051,"Armenia",FTRI03,"Research and Development",0.1456,,
2015,051,"Armenia",FTRI04,"Industry activity",0.4785,,
2015,051,"Armenia",FTRI05,"Access to finance",0.6676,,
2015,036,"Australia",FTRI00,"Overall index",0.8812,,
2015,036,"Australia",FTRI01,"ICT",0.7211,,
2015,036,"Australia",FTRI02,"Skills",1,,
2015,036,"Australia",FTRI03,"Research and Development",0.665,,
2015,036,"Australia",FTRI04,"Industry activity",0.6466,,
2015,036,"Australia",FTRI05,"Access to finance",0.8632,,
2015,040,"Austria",FTRI00,"Overall index",0.801,,
2015,040,"Austria",FTRI01,"ICT",0.718,,
2015,040,"Austria",FTRI02,"Skills",0.7401,,
2015,040,"Austria",FTRI03,"Research and Development",0.5635,,
2015,040,"Austria",FTRI04,"Industry activity",0.818,,
2015,040,"Austria",FTRI05,"Access to finance",0.7855,,
2015,031,"Azerbaijan",FTRI00,"Overall index",0.3469,,
2015,031,"Azerbaijan",FTRI01,"ICT",0.4984,,
2015,031,"Azerbaijan",FTRI02,"Skills",0.3866,,
2015,031,"Azerbaijan",FTRI03,"Research and Development",0.109,,
2015,031,"Azerbaijan",FTRI04,"Industry activity",0.3594,,
2015,031,"Azerbaijan",FTRI05,"Access to finance",0.5871,,
2015,044,"Bahamas",FTRI00,"Overall index",0.3825,,
2015,044,"Bahamas",FTRI01,"ICT",0.5035,,
2015,044,"Bahamas",FTRI02,"Skills",0.499,,
2015,044,"Bahamas",FTRI03,"Research and Development",0,,
2015,044,"Bahamas",FTRI04,"Industry activity",0.4258,,
2015,044,"Bahamas",FTRI05,"Access to finance",0.7016,,
2015,048,"Bahrain",FTRI00,"Overall index",0.5477,,
2015,048,"Bahrain",FTRI01,"ICT",0.6429,,
2015,048,"Bahrain",FTRI02,"Skills",0.439,,
2015,048,"Bahrain",FTRI03,"Research and Development",0.1463,,
2015,048,"Bahrain",FTRI04,"Industry activity",0.6281,,
2015,048,"Bahrain",FTRI05,"Access to finance",0.7216,,
2015,050,"Bangladesh",FTRI00,"Overall index",0.234,,
2015,050,"Bangladesh",FTRI01,"ICT",0.0528,,
2015,050,"Bangladesh",FTRI02,"Skills",0.1633,,
2015,050,"Bangladesh",FTRI03,"Research and Development",0.2194,,
2015,050,"Bangladesh",FTRI04,"Industry activity",0.4482,,
2015,050,"Bangladesh",FTRI05,"Access to finance",0.6449,,
2015,052,"Barbados",FTRI00,"Overall index",0.5488,,
2015,052,"Barbados",FTRI01,"ICT",0.5555,,
2015,052,"Barbados",FTRI02,"Skills",0.6322,,
2015,052,"Barbados",FTRI03,"Research and Development",0.1179,,
2015,052,"Barbados",FTRI04,"Industry activity",0.6639,,
2015,052,"Barbados",FTRI05,"Access to finance",0.7722,,
2015,112,"Belarus",FTRI00,"Overall index",0.5375,,
2015,112,"Belarus",FTRI01,"ICT",0.5216,,
2015,112,"Belarus",FTRI02,"Skills",0.7211,,
2015,112,"Belarus",FTRI03,"Research and Development",0.2355,,
2015,112,"Belarus",FTRI04,"Industry activity",0.6033,,
2015,112,"Belarus",FTRI05,"Access to finance",0.5203,,
2015,056,"Belgium",FTRI00,"Overall index",0.9092,,
2015,056,"Belgium",FTRI01,"ICT",0.8863,,
2015,056,"Belgium",FTRI02,"Skills",0.9691,,
2015,056,"Belgium",FTRI03,"Research and Development",0.5874,,
2015,056,"Belgium",FTRI04,"Industry activity",0.7747,,
2015,056,"Belgium",FTRI05,"Access to finance",0.7017,,
2015,084,"Belize",FTRI00,"Overall index",0.2885,,
2015,084,"Belize",FTRI01,"ICT",0.1972,,
2015,084,"Belize",FTRI02,"Skills",0.4428,,
2015,084,"Belize",FTRI03,"Research and Development",0,,
2015,084,"Belize",FTRI04,"Industry activity",0.4335,,
2015,084,"Belize",FTRI05,"Access to finance",0.6986,,
2015,204,"Benin",FTRI00,"Overall index",0.2226,,
2015,204,"Benin",FTRI01,"ICT",0.106,,
2015,204,"Benin",FTRI02,"Skills",0.2573,,
2015,204,"Benin",FTRI03,"Research and Development",0.0762,,
2015,204,"Benin",FTRI04,"Industry activity",0.6171,,
2015,204,"Benin",FTRI05,"Access to finance",0.4504,,
2015,064,"Bhutan",FTRI00,"Overall index",0.2657,,
2015,064,"Bhutan",FTRI01,"ICT",0.3727,,
2015,064,"Bhutan",FTRI02,"Skills",0.3399,,
2015,064,"Bhutan",FTRI03,"Research and Development",0.0762,,
2015,064,"Bhutan",FTRI04,"Industry activity",0.2361,,
2015,064,"Bhutan",FTRI05,"Access to finance",0.6507,,
2015,068,"Bolivia (Plurinational State of)",FTRI00,"Overall index",0.2798,,
2015,068,"Bolivia (Plurinational State of)",FTRI01,"ICT",0.1765,,
2015,068,"Bolivia (Plurinational State of)",FTRI02,"Skills",0.3944,,
2015,068,"Bolivia (Plurinational State of)",FTRI03,"Research and Development",0.0762,,
2015,068,"Bolivia (Plurinational State of)",FTRI04,"Industry activity",0.4036,,
2015,068,"Bolivia (Plurinational State of)",FTRI05,"Access to finance",0.6733,,
2015,070,"Bosnia and Herzegovina",FTRI00,"Overall index",0.4573,,
2015,070,"Bosnia and Herzegovina",FTRI01,"ICT",0.4372,,
2015,070,"Bosnia and Herzegovina",FTRI02,"Skills",0.4994,,
2015,070,"Bosnia and Herzegovina",FTRI03,"Research and Development",0.2174,,
2015,070,"Bosnia and Herzegovina",FTRI04,"Industry activity",0.5697,,
2015,070,"Bosnia and Herzegovina",FTRI05,"Access to finance",0.7097,,
2015,072,"Botswana",FTRI00,"Overall index",0.2938,,
2015,072,"Botswana",FTRI01,"ICT",0.2372,,
2015,072,"Botswana",FTRI02,"Skills",0.3807,,
2015,072,"Botswana",FTRI03,"Research and Development",0.052,,
2015,072,"Botswana",FTRI04,"Industry activity",0.478,,
2015,072,"Botswana",FTRI05,"Access to finance",0.5829,,
2015,076,"Brazil",FTRI00,"Overall index",0.6676,,
2015,076,"Brazil",FTRI01,"ICT",0.4045,,
2015,076,"Brazil",FTRI02,"Skills",0.5581,,
2015,076,"Brazil",FTRI03,"Research and Development",0.5944,,
2015,076,"Brazil",FTRI04,"Industry activity",0.7328,,
2015,076,"Brazil",FTRI05,"Access to finance",0.7283,,
2015,096,"Brunei Darussalam",FTRI00,"Overall index",0.4926,,
2015,096,"Brunei Darussalam",FTRI01,"ICT",0.4693,,
2015,096,"Brunei Darussalam",FTRI02,"Skills",0.7113,,
2015,096,"Brunei Darussalam",FTRI03,"Research and Development",0.1368,,
2015,096,"Brunei Darussalam",FTRI04,"Industry activity",0.6295,,
2015,096,"Brunei Darussalam",FTRI05,"Access to finance",0.5891,,
2015,100,"Bulgaria",FTRI00,"Overall index",0.636,,
2015,100,"Bulgaria",FTRI01,"ICT",0.662,,
2015,100,"Bulgaria",FTRI02,"Skills",0.6344,,
2015,100,"Bulgaria",FTRI03,"Research and Development",0.3529,,
2015,100,"Bulgaria",FTRI04,"Industry activity",0.7241,,
2015,100,"Bulgaria",FTRI05,"Access to finance",0.7063,,
2015,854,"Burkina Faso",FTRI00,"Overall index",0.1281,,
2015,854,"Burkina Faso",FTRI01,"ICT",0.0281,,
2015,854,"Burkina Faso",FTRI02,"Skills",0.0052,,
2015,854,"Burkina Faso",FTRI03,"Research and Development",0.0762,,
2015,854,"Burkina Faso",FTRI04,"Industry activity",0.5278,,
2015,854,"Burkina Faso",FTRI05,"Access to finance",0.5183,,
2015,108,"Burundi",FTRI00,"Overall index",0.1066,,
2015,108,"Burundi",FTRI01,"ICT",0,,
2015,108,"Burundi",FTRI02,"Skills",0.1891,,
2015,108,"Burundi",FTRI03,"Research and Development",0.0328,,
2015,108,"Burundi",FTRI04,"Industry activity",0.2645,,
2015,108,"Burundi",FTRI05,"Access to finance",0.4792,,
2015,132,"Cabo Verde",FTRI00,"Overall index",0.3498,,
2015,132,"Cabo Verde",FTRI01,"ICT",0.5463,,
2015,132,"Cabo Verde",FTRI02,"Skills",0.3936,,
2015,132,"Cabo Verde",FTRI03,"Research and Development",0.0328,,
2015,132,"Cabo Verde",FTRI04,"Industry activity",0.3534,,
2015,132,"Cabo Verde",FTRI05,"Access to finance",0.7197,,
2015,116,"Cambodia",FTRI00,"Overall index",0.2978,,
2015,116,"Cambodia",FTRI01,"ICT",0.3246,,
2015,116,"Cambodia",FTRI02,"Skills",0.2372,,
2015,116,"Cambodia",FTRI03,"Research and Development",0.0762,,
2015,116,"Cambodia",FTRI04,"Industry activity",0.5679,,
2015,116,"Cambodia",FTRI05,"Access to finance",0.7177,,
2015,120,"Cameroon",FTRI00,"Overall index",0.1937,,
2015,120,"Cameroon",FTRI01,"ICT",0.0799,,
2015,120,"Cameroon",FTRI02,"Skills",0.2734,,
2015,120,"Cameroon",FTRI03,"Research and Development",0.0984,,
2015,120,"Cameroon",FTRI04,"Industry activity",0.4392,,
2015,120,"Cameroon",FTRI05,"Access to finance",0.4103,,
2015,124,"Canada",FTRI00,"Overall index",0.8981,,
2015,124,"Canada",FTRI01,"ICT",0.8043,,
2015,124,"Canada",FTRI02,"Skills",0.7657,,
2015,124,"Canada",FTRI03,"Research and Development",0.6971,,
2015,124,"Canada",FTRI04,"Industry activity",0.7872,,
2015,124,"Canada",FTRI05,"Access to finance",0.8561,,
2015,152,"Chile",FTRI00,"Overall index",0.638,,
2015,152,"Chile",FTRI01,"ICT",0.6812,,
2015,152,"Chile",FTRI02,"Skills",0.6023,,
2015,152,"Chile",FTRI03,"Research and Development",0.414,,
2015,152,"Chile",FTRI04,"Industry activity",0.5319,,
2015,152,"Chile",FTRI05,"Access to finance",0.8299,,
2015,156,"China",FTRI00,"Overall index",0.7884,,
2015,156,"China",FTRI01,"ICT",0.4256,,
2015,156,"China",FTRI02,"Skills",0.3969,,
2015,156,"China",FTRI03,"Research and Development",1,,
2015,156,"China",FTRI04,"Industry activity",0.9028,,
2015,156,"China",FTRI05,"Access to finance",0.8808,,
2015,344,"China, Hong Kong SAR",FTRI00,"Overall index",0.872,,
2015,344,"China, Hong Kong SAR",FTRI01,"ICT",0.9473,,
2015,344,"China, Hong Kong SAR",FTRI02,"Skills",0.734,,
2015,344,"China, Hong Kong SAR",FTRI03,"Research and Development",0.472,,
2015,344,"China, Hong Kong SAR",FTRI04,"Industry activity",0.9118,,
2015,344,"China, Hong Kong SAR",FTRI05,"Access to finance",0.9838,,
2015,170,"Colombia",FTRI00,"Overall index",0.4402,,
2015,170,"Colombia",FTRI01,"ICT",0.3923,,
2015,170,"Colombia",FTRI02,"Skills",0.4576,,
2015,170,"Colombia",FTRI03,"Research and Development",0.2899,,
2015,170,"Colombia",FTRI04,"Industry activity",0.5495,,
2015,170,"Colombia",FTRI05,"Access to finance",0.6385,,
2015,174,"Comoros",FTRI00,"Overall index",0.1321,,
2015,174,"Comoros",FTRI01,"ICT",0.0869,,
2015,174,"Comoros",FTRI02,"Skills",0.2428,,
2015,174,"Comoros",FTRI03,"Research and Development",0,,
2015,174,"Comoros",FTRI04,"Industry activity",0.3459,,
2015,174,"Comoros",FTRI05,"Access to finance",0.4088,,
2015,178,"Congo",FTRI00,"Overall index",0.1838,,
2015,178,"Congo",FTRI01,"ICT",0.0262,,
2015,178,"Congo",FTRI02,"Skills",0.2371,,
2015,178,"Congo",FTRI03,"Research and Development",0.0762,,
2015,178,"Congo",FTRI04,"Industry activity",0.502,,
2015,178,"Congo",FTRI05,"Access to finance",0.3684,,
2015,180,"Congo, Dem. Rep. of the",FTRI00,"Overall index",0.0735,,
2015,180,"Congo, Dem. Rep. of the",FTRI01,"ICT",0.0702,,
2015,180,"Congo, Dem. Rep. of the",FTRI02,"Skills",0.1562,,
2015,180,"Congo, Dem. Rep. of the",FTRI03,"Research and Development",0,,
2015,180,"Congo, Dem. Rep. of the",FTRI04,"Industry activity",0.3944,,
2015,180,"Congo, Dem. Rep. of the",FTRI05,"Access to finance",0.2329,,
2015,188,"Costa Rica",FTRI00,"Overall index",0.5454,,
2015,188,"Costa Rica",FTRI01,"ICT",0.4117,,
2015,188,"Costa Rica",FTRI02,"Skills",0.5442,,
2015,188,"Costa Rica",FTRI03,"Research and Development",0.181,,
2015,188,"Costa Rica",FTRI04,"Industry activity",0.9223,,
2015,188,"Costa Rica",FTRI05,"Access to finance",0.6842,,
2015,384,"Côte d'Ivoire",FTRI00,"Overall index",0.1367,,
2015,384,"Côte d'Ivoire",FTRI01,"ICT",0.0719,,
2015,384,"Côte d'Ivoire",FTRI02,"Skills",0.0949,,
2015,384,"Côte d'Ivoire",FTRI03,"Research and Development",0.052,,
